Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2006,Turin,Biathlon,"BAILLY, Sandrine",FRA,Women,4X6KM Relay,Bronze,,
2006,Turin,Biathlon,"BAVEREL-ROBERT, Florence",FRA,Women,4X6KM Relay,Bronze,,
2006,Turin,Biathlon,"BECAERT, Sylvie",FRA,Women,4X6KM Relay,Bronze,,
2006,Turin,Biathlon,"PERETTO, Delphyne",FRA,Women,4X6KM Relay,Bronze,,
2006,Turin,Biathlon,"CANNARD, Ferreol",FRA,Men,4X7.5KM Relay,Bronze,,
2006,Turin,Biathlon,"DEFRASNE, Vincent",FRA,Men,4X7.5KM Relay,Bronze,,
2006,Turin,Biathlon,"POIREE, Raphael",FRA,Men,4X7.5KM Relay,Bronze,,
2006,Turin,Biathlon,"ROBERT, Julien",FRA,Men,4X7.5KM Relay,Bronze,,
2006,Turin,Skiing,"LAOURA, Sandra",FRA,Women,Moguls,Bronze,,
2006,Turin,Skiing,"DELERUE, Paul-Henri",FRA,Men,Snowboard Cross,Bronze,,
2006,Turin,Biathlon,"DISL, Uschi",GER,Women,12.5KM Mass Start,Bronze,,
2006,Turin,Biathlon,"FISCHER, Sven",GER,Men,12.5Km Pursuit,Bronze,,
2006,Turin,Luge,"HUEFNER, Tatjana",GER,Women,Singles,Bronze,,
2006,Turin,Skating,"FRIESINGER-POSTMA, Anna",GER,Women,1000M,Bronze,,
2006,Turin,Skiing,"ANGERER, Tobias",GER,Men,15KM,Bronze,,
2006,Turin,Skiing,"HETTICH, Georg",GER,Men,Individual Sprint,Bronze,,
2006,Turin,Bobsleigh,"ISACCO, Jennifer",ITA,Women,Two-Man,Bronze,,
2006,Turin,Bobsleigh,"WEISSENSTEINER, Gerda",ITA,Women,Two-Man,Bronze,,
2006,Turin,Luge,"HASELRIEDER, Oswald",ITA,Men,Doubles,Bronze,,
2006,Turin,Luge,"PLANKENSTEINER, Gerhard",ITA,Men,Doubles,Bronze,,
2006,Turin,Skating,"CAPURSO, Marta",ITA,Women,3000M Relay,Bronze,,
2006,Turin,Skating,"FONTANA, Arianna",ITA,Women,3000M Relay,Bronze,,
2006,Turin,Skating,"ZINI, Katia",ITA,Women,3000M Relay,Bronze,,
2006,Turin,Skating,"ZINI, Mara",ITA,Women,3000M Relay,Bronze,,
2006,Turin,Skating,"FABRIS, Enrico",ITA,Men,5000M,Bronze,,
2006,Turin,Skiing,"CONFORTOLA, Antonella",ITA,Women,4X5KM Relay,Bronze,,
2006,Turin,Skiing,"FOLLIS, Arianna",ITA,Women,4X5KM Relay,Bronze,,
2006,Turin,Skiing,"PARUZZI, Gabriella",ITA,Women,4X5KM Relay,Bronze,,
2006,Turin,Skiing,"VALBUSA, Sabina",ITA,Women,4X5KM Relay,Bronze,,
2006,Turin,Skiing,"PILLER COTTRER, Pietro",ITA,Men,Combined 15 + 15KM Mass Start,Bronze,,
2006,Turin,Skating,"AHN, Hyun-Soo",KOR,Men,500M,Bronze,,
2006,Turin,Skating,"LEE, Kang Seok",KOR,Men,500M,Bronze,,
2006,Turin,Luge,"RUBENIS, Martins",LAT,Men,Singles,Bronze,,
2006,Turin,Skating,"VERHEIJEN, Carl",NED,Men,10000M,Bronze,,
2006,Turin,Skating,"WENNEMARS, Erben",NED,Men,1000M,Bronze,,
2006,Turin,Skating,"WUST, Ireen",NED,Women,1500M,Bronze,,
2006,Turin,Skating,"KRAMER, Sven",NED,Men,Team Pursuit,Bronze,,
2006,Turin,Skating,"RITSMA, Rintje",NED,Men,Team Pursuit,Bronze,,
2006,Turin,Skating,"TUITERT, Mark",NED,Men,Team Pursuit,Bronze,,
2006,Turin,Skating,"VERHEIJEN, Carl",NED,Men,Team Pursuit,Bronze,,
2006,Turin,Skating,"WENNEMARS, Erben",NED,Men,Team Pursuit,Bronze,,
2006,Turin,Biathlon,"ANDRESEN, Frode",NOR,Men,10KM,Bronze,,
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,15KM Mass Start,Bronze,,
2006,Turin,Biathlon,"HANEVOLD, Halvard",NOR,Men,20KM,Bronze,,
2006,Turin,Skiing,"PEDERSEN, Hilde G",NOR,Women,10KM,Bronze,,
2006,Turin,Skiing,"MOAN, Magnus H.",NOR,Men,Individual,Bronze,,
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K120 Individual (90M),Bronze,,
2006,Turin,Skiing,"BYSTOEL, Lars",NOR,Men,K120 Team (90M),Bronze,,
2006,Turin,Skiing,"INGEBRIGTSEN, Tommy",NOR,Men,K120 Team (90M),Bronze,,
2006,Turin,Skiing,"LJOEKELSOEY, Roar",NOR,Men,K120 Team (90M),Bronze,,
2006,Turin,Skiing,"ROMOEREN, Bjoern Einar",NOR,Men,K120 Team (90M),Bronze,,
2006,Turin,Skiing,"LJOEKELSOEY, Roar",NOR,Men,K90 Individual (70M),Bronze,,
2006,Turin,Skiing,"BUAAS, Kjersti",NOR,Women,Half-Pipe,Bronze,,
2006,Turin,Skiing,"KOWALCZYK, Justyna",POL,Women,30KM,Bronze,,
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,10KM Pursuit,Bronze,,
2006,Turin,Biathlon,"AKHATOVA, Albina",RUS,Women,15KM,Bronze,,
2006,Turin,Skating,"SLUTSKAYA, Irina",RUS,Women,Individual,Bronze,,
2006,Turin,Skating,"ABRAMOVA, Yekaterina",RUS,Women,Team Pursuit,Bronze,,
2006,Turin,Skating,"BARYSHEVA, Varvara",RUS,Women,Team Pursuit,Bronze,,
2006,Turin,Skating,"LIKHACHOVA, Galina",RUS,Women,Team Pursuit,Bronze,,
2006,Turin,Skating,"LOBYSHEVA, Yekaterina",RUS,Women,Team Pursuit,Bronze,,
2006,Turin,Skating,"VYSOKOVA, Svetlana",RUS,Women,Team Pursuit,Bronze,,
2006,Turin,Skiing,"MEDVEDEVA-ABRUZOVA, Evgenia",RUS,Women,Combined 7.5 + 7.5Km Mass Start,Bronze,,
2006,Turin,Skiing,"SIDKO, Alena",RUS,Women,Sprint 1.5KM,Bronze,,
2006,Turin,Skiing,"ALYPOV, Ivan",RUS,Men,Team Sprint,Bronze,,
2006,Turin,Skiing,"ROTCHEV, Vassili",RUS,Men,Team Sprint,Bronze,,
2006,Turin,Skiing,"LEBEDEV, Vladimir",RUS,Men,Aerials,Bronze,,
2006,Turin,Bobsleigh,"ANNEN, Martin",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"GRAND, Cedric",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"HEFTI, Beat",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"LAMPARTER, Thomas",SUI,Men,Four-Man,Bronze,,
2006,Turin,Bobsleigh,"ANNEN, Martin",SUI,Men,Two-Man,Bronze,,
2006,Turin,Bobsleigh,"HEFTI, Beat",SUI,Men,Two-Man,Bronze,,
2006,Turin,Bobsleigh,"STAEHLI, Gregor",SUI,Men,Individual,Bronze,,
2006,Turin,Skiing,"KERNEN, Bruno",SUI,Men,Downhill,Bronze,,
2006,Turin,Skiing,"HOFFMANN, Ambrosi",SUI,Men,Super-G,Bronze,,
2006,Turin,Skiing,"PAERSON, Anja",SWE,Women,Alpine Combined,Bronze,,
2006,Turin,Skiing,"PAERSON, Anja",SWE,Women,Downhill,Bronze,,
2006,Turin,Skiing,"OTTOSSON, Anna",SWE,Women,Giant Slalom,Bronze,,
2006,Turin,Skiing,"FREDRIKSSON, Mathias",SWE,Men,4X10KM Relay,Bronze,,
2006,Turin,Skiing,"LARSSON, Mats",SWE,Men,4X10KM Relay,Bronze,,
2006,Turin,Skiing,"OLSSON, Johan",SWE,Men,4X10KM Relay,Bronze,,
2006,Turin,Skiing,"SOEDERGREN, Anders",SWE,Men,4X10KM Relay,Bronze,,
2006,Turin,Skiing,"FREDRIKSSON, Thobias",SWE,Men,Sprint 1.5KM,Bronze,,
2006,Turin,Biathlon,"EFREMOVA, Lilia",UKR,Women,7.5KM,Bronze,,
2006,Turin,Skating,"GONCHAROV, Ruslan",UKR,Men,Ice Dancing,Bronze,,
2006,Turin,Skating,"GRUSHINA, Elena",UKR,Women,Ice Dancing,Bronze,,
2006,Turin,Curling,"BAIRD, Scott",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"FENSON, Pete",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"POLO, Joe",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"ROJESKI, Shawn",USA,Men,Curling,Bronze,,
2006,Turin,Curling,"SHUSTER, John",USA,Men,Curling,Bronze,,
2006,Turin,Ice Hockey,"CAHOW, Caitlin",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"DARWITZ, Natalie",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"DREYER, Pam",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"DUNN-LUOMA, Tricia",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"ENGSTROM, Molly",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"GUNN, Chanda",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"HAGERMAN, Jamie",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"INSALACO, Kim",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"KAUTH, Kathleen",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"KENNEDY, Courtney",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"KING, Katie",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"KING, Kristin",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"PARSONS, Sarah",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"POTTER, Jenny",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"RESOR, Helen",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"RUGGIERO, Angela",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"STEPHENS, Kelly",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"WALL, Lyndsay",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Ice Hockey,"WENDELL, Krissy",USA,Women,Ice Hockey,Bronze,,
2006,Turin,Skating,"OHNO, Apolo Anton",USA,Men,1000M,Bronze,,
2006,Turin,Skating,"IZYKOWSKI, Alex",USA,Men,5000M Relay,Bronze,,
2006,Turin,Skating,"KEPKA, J.p.",USA,Men,5000M Relay,Bronze,,
2006,Turin,Skating,"OHNO, Apolo Anton",USA,Men,5000M Relay,Bronze,,
2006,Turin,Skating,"SMITH, Rusty",USA,Men,5000M Relay,Bronze,,
2006,Turin,Skating,"HEDRICK, Chad",USA,Men,1500M,Bronze,,
2006,Turin,Skiing,"DAWSON, Toby",USA,Men,Moguls,Bronze,,
2006,Turin,Skiing,"FLETCHER, Rosey",USA,Women,Giant Parallel Slalom,Bronze,,
2010,Vancouver,Skiing,"GOERGL, Elisabeth",AUT,Women,Downhill,Bronze,,
2010,Vancouver,Skiing,"GOERGL, Elisabeth",AUT,Women,Giant Slalom,Bronze,,
2010,Vancouver,Skiing,"GRUBER, Bernhard",AUT,Men,Sprint K120,Bronze,,
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Individual (90M),Bronze,,
2010,Vancouver,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,K90 Individual (70M),Bronze,,
2010,Vancouver,Skiing,"KREINER, Marion",AUT,Women,Giant Parallel Slalom,Bronze,,
2010,Vancouver,Biathlon,"DOMRACHEVA, Darya",BLR,Women,15KM,Bronze,,
2010,Vancouver,Bobsleigh,"BISSETT, David",CAN,Men,Four-Man,Bronze,,
2010,Vancouver,Bobsleigh,"BROWN, Lascelles",CAN,Men,Four-Man,Bronze,,
2010,Vancouver,Bobsleigh,"Le BIHAN, Chris",CAN,Men,Four-Man,Bronze,,
2010,Vancouver,Bobsleigh,"RUSH, Lyndon",CAN,Men,Four-Man,Bronze,,
2010,Vancouver,Skating,"ROCHETTE, Joannie",CAN,Women,Individual,Bronze,,
2010,Vancouver,Skating,"TREMBLAY, Francois-Louis",CAN,Men,500M,Bronze,,
2010,Vancouver,Skating,"GROVES, Kristina",CAN,Women,3000M,Bronze,,
2010,Vancouver,Skating,"HUGHES, Clara",CAN,Women,5000M,Bronze,,
2010,Vancouver,Curling,"LIU, Jinli",CHN,Women,Curling,Bronze,,
2010,Vancouver,Curling,"LIU, Yin",CHN,Women,Curling,Bronze,,
2010,Vancouver,Curling,"WANG, Bingyu",CHN,Women,Curling,Bronze,,
2010,Vancouver,Curling,"YUE, Qingshuang",CHN,Women,Curling,Bronze,,
2010,Vancouver,Curling,"ZHOU, Yan",CHN,Women,Curling,Bronze,,
2010,Vancouver,Skating,"WANG, Beixing",CHN,Women,500M,Bronze,,
2010,Vancouver,Skiing,"LIU, Zhongqing",CHN,Men,Aerials,Bronze,,
2010,Vancouver,Skiing,"GUO, Xinxin",CHN,Women,Aerials,Bronze,,
2010,Vancouver,Biathlon,"FAK, Jakov",CRO,Men,10KM,Bronze,,
2010,Vancouver,Skating,"SABLIKOVA, Martina",CZE,Women,1500M,Bronze,,
2010,Vancouver,Skiing,"ZAHROBSKA, Sarka",CZE,Women,Slalom,Bronze,,
2010,Vancouver,Skiing,"BAUER, Lukas",CZE,Men,15KM,Bronze,,
2010,Vancouver,Skiing,"BAUER, Lukas",CZE,Men,4X10KM Relay,Bronze,,
2010,Vancouver,Skiing,"JAKS, Martin",CZE,Men,4X10KM Relay,Bronze,,
2010,Vancouver,Skiing,"KOUKAL, Martin",CZE,Men,4X10KM Relay,Bronze,,
2010,Vancouver,Skiing,"MAGAL, Jiri",CZE,Men,4X10KM Relay,Bronze,,
2010,Vancouver,Ice Hockey,"BACKSTROM, Niklas",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"FILPPULA, Valtteri",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"HAGMAN, Niklas",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KAPANEN, Niko",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KIPRUSOFF, Miikka",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KOIVU, Mikko",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KOIVU, Saku",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"LEHTINEN, Jere",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"LYDMAN, Toni",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"MIETTINEN, Antti",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"NIITTYMAKI, Antero",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"NISKALA, Janne",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"PELTONEN, Ville",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"PITKANEN, Joni",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"RUUTU, Jarkko",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"HELIN, Anne",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"HIIRIKOSKI, Jenni",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"HOVI, Venla",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KARVINEN, Michelle",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"KUISMA, Mira",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"LAAKSONEN, Emma",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"LINDSTEDT, Rosa",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"MERTANEN, Terhi",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"PELTTARI, Heidi",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"POSA, Mariia",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"RAJAHUHTA, Annina",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"RANTAMAKI, Karoliina",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"RATY, Noora",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"SAARINEN, Mari",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"SIRVIO, Saija",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TIKKINEN, Nina",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TUOMINEN, Minnamari",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"TUOMINEN, Saara",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"VALIMAKI, Linda",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"VANHATALO, Anna",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Ice Hockey,"VOUTILAINEN, Marjo",FIN,Women,Ice Hockey,Bronze,,
2010,Vancouver,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,30KM,Bronze,,
2010,Vancouver,Skiing,"KUITUNEN, Virpi",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"MURANEN, Pirjo",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"ROPONEN, Riitta-Liisa",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"BRUNET, Marie Laure",FRA,Women,10KM Pursuit,Bronze,,
2010,Vancouver,Biathlon,"JAY, Vincent",FRA,Men,12.5Km Pursuit,Bronze,,
2010,Vancouver,Biathlon,"DORIN, Marie",FRA,Women,7.5KM,Bronze,,
2010,Vancouver,Skiing,"JOSSERAND, Marion",FRA,Women,Ski Cross,Bronze,,
2010,Vancouver,Skiing,"BOZZETTO, Mathieu",FRA,Men,Giant Parallel Slalom,Bronze,,
2010,Vancouver,Skiing,"RAMOIN, Tony",FRA,Men,Snowboard Cross,Bronze,,
2010,Vancouver,Biathlon,"HAUSWALD, Simone",GER,Women,12.5KM Mass Start,Bronze,,
2010,Vancouver,Biathlon,"BECK, Martina",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"HAUSWALD, Simone",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"HENKEL, Andrea",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Biathlon,"WILHELM, Kati",GER,Women,4X6KM Relay,Bronze,,
2010,Vancouver,Bobsleigh,"HUBER, Anja",GER,Women,Individual,Bronze,,
2010,Vancouver,Luge,"LEITNER, Patric",GER,Men,Doubles,Bronze,,
2010,Vancouver,Luge,"RESCH, Alexander",GER,Men,Doubles,Bronze,,
2010,Vancouver,Luge,"GEISENBERGER, Natalie",GER,Women,Singles,Bronze,,
2010,Vancouver,Skating,"SAVCHENKO, Aliona",GER,Women,Pairs,Bronze,,
2010,Vancouver,Skating,"SZOLKOWY, Robin",GER,Men,Pairs,Bronze,,
2010,Vancouver,Skiing,"EDELMANN, Tino",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"FRENZEL, Eric",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"KIRCHEISEN, Bjoern",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Skiing,"RYDZEK, Johannes",GER,Men,"Team, 4X5 KM",Bronze,,
2010,Vancouver,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Bronze,,
2010,Vancouver,Skating,"FONTANA, Arianna",ITA,Women,500M,Bronze,,
2010,Vancouver,Skiing,"PITTIN, Alessandro",ITA,Men,"Individual, Ski Jumping K90 (70M)",Bronze,,
2010,Vancouver,Skating,"TAKAHASHI, Daisuke",JPN,Men,Individual,Bronze,,
2010,Vancouver,Skating,"KATO, Joji",JPN,Men,500M,Bronze,,
2010,Vancouver,Skating,"PARK, Seung-Hi",KOR,Women,1000M,Bronze,,
2010,Vancouver,Skating,"PARK, Seung-Hi",KOR,Women,1500M,Bronze,,
2010,Vancouver,Skating,"de JONG, Bob",NED,Men,10000M,Bronze,,
2010,Vancouver,Skating,"van RIESSEN, Laurine",NED,Women,1000M,Bronze,,
2010,Vancouver,Skating,"BLOKHUIJSEN, Jan",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"KRAMER, Sven",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"KUIPERS, Simon",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"TUITERT, Mark",NED,Men,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"BOKKO, Havard",NOR,Men,1500M,Bronze,,
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Giant Slalom,Bronze,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,10KM,Bronze,,
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,Sprint 1.5KM,Bronze,,
2010,Vancouver,Skiing,"GROENVOLD, Audun",NOR,Men,Ski Cross,Bronze,,
2010,Vancouver,Skiing,"BARDAL, Anders",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skiing,"EVENSEN, Johan Remen",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skiing,"HILDE, Tom",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skiing,"JACOBSEN, Anders",NOR,Men,K120 Team (90M),Bronze,,
2010,Vancouver,Skating,"BACHLEDA-CURUS, Katarzyna",POL,Women,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"WOZNIAK, Katarzyna",POL,Women,Team Pursuit,Bronze,,
2010,Vancouver,Skating,"ZLOTKOWSKA, Luiza",POL,Women,Team Pursuit,Bronze,,
2010,Vancouver,Skiing,"KOWALCZYK, Justyna",POL,Women,Combined 7.5 + 7.5Km Mass Start,Bronze,,
2010,Vancouver,Biathlon,"SHIPULIN, Anton",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"TCHEREZOV, Ivan",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"TCHOUDOV, Maxim",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Biathlon,"USTYUGOV, Evgeny",RUS,Men,4X7.5KM Relay,Bronze,,
2010,Vancouver,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Two-Man,Bronze,,
2010,Vancouver,Bobsleigh,"ZUBKOV, Alexsandr",RUS,Men,Two-Man,Bronze,,
2010,Vancouver,Bobsleigh,"TRETYAKOV, Alexander",RUS,Men,Individual,Bronze,,
2010,Vancouver,Skating,"DOMNINA, Oksana",RUS,Women,Ice Dancing,Bronze,,
2010,Vancouver,Skating,"SHABALIN, Maxim",RUS,Men,Ice Dancing,Bronze,,
2010,Vancouver,Skating,"SKOBREV, Ivan",RUS,Men,5000M,Bronze,,
2010,Vancouver,Skiing,"MORILOV, Nikolay",RUS,Men,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"PETUKHOV, Alexey",RUS,Men,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"KHAZOVA, Irina",RUS,Women,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"KOROSTELEVA, Natalia",RUS,Women,Team Sprint,Bronze,,
2010,Vancouver,Skiing,"MAJDIC, Petra",SLO,Women,Sprint 1.5KM,Bronze,,
2010,Vancouver,Curling,"EGGLER, Markus",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"HAUSER, Jan",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"MUELLER, Toni",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"STOECKLI, Ralph",SUI,Men,Curling,Bronze,,
2010,Vancouver,Curling,"STRUEBIN, Simon",SUI,Men,Curling,Bronze,,
2010,Vancouver,Skiing,"ZURBRIGGEN, Silvan",SUI,Men,Super Combined,Bronze,,
2010,Vancouver,Skiing,"NOBS, Olivia",SUI,Women,Snowboard Cross,Bronze,,
2010,Vancouver,Biathlon,"HURAJT, Pavol",SVK,Men,15KM Mass Start,Bronze,,
2010,Vancouver,Skiing,"MYHRER, Andre",SWE,Men,Slalom,Bronze,,
2010,Vancouver,Skiing,"PAERSON, Anja",SWE,Women,Super Combined,Bronze,,
2010,Vancouver,Skiing,"OLSSON, Johan",SWE,Men,50KM,Bronze,,
2010,Vancouver,Skiing,"OLSSON, Johan",SWE,Men,Combined 15 + 15KM Mass Start,Bronze,,
2010,Vancouver,Bobsleigh,"MEYERS, Elana",USA,Women,Two-Man,Bronze,,
2010,Vancouver,Bobsleigh,"PAC, Erin",USA,Women,Two-Man,Bronze,,
2010,Vancouver,Skating,"OHNO, Apolo Anton",USA,Men,1000M,Bronze,,
2010,Vancouver,Skating,"CELSKI, J.R.",USA,Men,1500M,Bronze,,
2010,Vancouver,Skating,"BAVER, Allison",USA,Women,3000M Relay,Bronze,,
2010,Vancouver,Skating,"DERRICK, Kimberly",USA,Women,3000M Relay,Bronze,,
2010,Vancouver,Skating,"DUDEK, Alyson",USA,Women,3000M Relay,Bronze,,
2010,Vancouver,Skating,"GEHRING, Lana",USA,Women,3000M Relay,Bronze,,
2010,Vancouver,Skating,"REUTTER, Katherine",USA,Women,3000M Relay,Bronze,,
2010,Vancouver,Skating,"CELSKI, J.R.",USA,Men,5000M Relay,Bronze,,
2010,Vancouver,Skating,"CHO, Simon",USA,Men,5000M Relay,Bronze,,
2010,Vancouver,Skating,"JAYNER, Travis",USA,Men,5000M Relay,Bronze,,
2010,Vancouver,Skating,"MALONE, Jordan",USA,Men,5000M Relay,Bronze,,
2010,Vancouver,Skating,"OHNO, Apolo Anton",USA,Men,5000M Relay,Bronze,,
2010,Vancouver,Skating,"HEDRICK, Chad",USA,Men,1000M,Bronze,,
2010,Vancouver,Skiing,"MILLER, Bode",USA,Men,Downhill,Bronze,,
2010,Vancouver,Skiing,"WEIBRECHT, Andrew",USA,Men,Super-G,Bronze,,
2010,Vancouver,Skiing,"VONN, Lindsey",USA,Women,Super-G,Bronze,,
