Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2006,Turin,Skiing,"HAPPONEN, Janne",FIN,Men,K120 Team (90M),Silver,,
2006,Turin,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K120 Team (90M),Silver,,
2006,Turin,Skiing,"KIURU, Tami",FIN,Men,K120 Team (90M),Silver,,
2006,Turin,Skiing,"HAUTAMAEKI, Matti",FIN,Men,K90 Individual (70M),Silver,,
2006,Turin,Skiing,"CHENAL, Joel",FRA,Men,Giant Slalom,Silver,,
2006,Turin,Skiing,"DARRAGON, Roddy",FRA,Men,Sprint 1.5KM,Silver,,
2006,Turin,Bobsleigh,"RUDMAN, Shelley",GBR,Women,Individual,Silver,,
2006,Turin,Biathlon,"GLAGOW, Martina",GER,Women,10KM Pursuit,Silver,,
2006,Turin,Biathlon,"WILHELM, Kati",GER,Women,12.5KM Mass Start,Silver,,
2006,Turin,Biathlon,"GLAGOW, Martina",GER,Women,15KM,Silver,,
2006,Turin,Biathlon,"APEL, Katrin",GER,Women,4X6KM Relay,Silver,,
2006,Turin,Biathlon,"GLAGOW, Martina",GER,Women,4X6KM Relay,Silver,,
2006,Turin,Biathlon,"HENKEL, Andrea",GER,Women,4X6KM Relay,Silver,,
2006,Turin,Biathlon,"WILHELM, Kati",GER,Women,4X6KM Relay,Silver,,
2006,Turin,Luge,"FLORSCHUETZ, Andre",GER,Men,Doubles,Silver,,
2006,Turin,Luge,"WUSTLICH, Torsten",GER,Men,Doubles,Silver,,
2006,Turin,Luge,"KRAUSHAAR, Silke",GER,Women,Singles,Silver,,
2006,Turin,Skating,"PECHSTEIN, Claudia",GER,Women,5000M,Silver,,
2006,Turin,Skiing,"ANGERER, Tobias",GER,Men,4X10KM Relay,Silver,,
2006,Turin,Skiing,"FILBRICH, Jens",GER,Men,4X10KM Relay,Silver,,
2006,Turin,Skiing,"SCHLUETTER, Andreas",GER,Men,4X10KM Relay,Silver,,
2006,Turin,Skiing,"SOMMERFELDT, Rene",GER,Men,4X10KM Relay,Silver,,
2006,Turin,Skiing,"BAUER, Viola",GER,Women,4X5KM Relay,Silver,,
2006,Turin,Skiing,"BOEHLER, Stefanie",GER,Women,4X5KM Relay,Silver,,
2006,Turin,Skiing,"KUENZEL, Claudia",GER,Women,4X5KM Relay,Silver,,
2006,Turin,Skiing,"SACHENBACHER STEHLE, Evi",GER,Women,4X5KM Relay,Silver,,
2006,Turin,Skiing,"KUENZEL, Claudia",GER,Women,Sprint 1.5KM,Silver,,
2006,Turin,Skiing,"ACKERMANN, Ronny",GER,Men,Team,Silver,,
2006,Turin,Skiing,"GAISER, Jens",GER,Men,Team,Silver,,
2006,Turin,Skiing,"HETTICH, Georg",GER,Men,Team,Silver,,
2006,Turin,Skiing,"KIRCHEISEN, Bjoern",GER,Men,Team,Silver,,
2006,Turin,Skiing,"KOBER, Amelie",GER,Women,Giant Parallel Slalom,Silver,,
2006,Turin,Skating,"LEE, Ho-Suk",KOR,Men,1000M,Silver,,
2006,Turin,Skating,"LEE, Ho-Suk",KOR,Men,1500M,Silver,,
2006,Turin,Skating,"CHOI, Eun-Kyung",KOR,Women,1500M,Silver,,
2006,Turin,Skating,"GROENEWOLD, Renate",NED,Women,3000M,Silver,,
2006,Turin,Skating,"KRAMER, Sven",NED,Men,5000M,Silver,,
2006,Turin,Biathlon,"HANEVOLD, Halvard",NOR,Men,10KM,Silver,,
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,12.5Km Pursuit,Silver,,
2006,Turin,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Silver,,
2006,Turin,Skiing,"BJORGEN, Marit",NOR,Women,10KM,Silver,,
2006,Turin,Skiing,"ESTIL, Frode",NOR,Men,Combined 15 + 15KM Mass Start,Silver,,
2006,Turin,Skiing,"HETLAND, Tor Arne",NOR,Men,Team Sprint,Silver,,
2006,Turin,Skiing,"SVARTEDAL, Jens Arne",NOR,Men,Team Sprint,Silver,,
2006,Turin,Skiing,"TRAA, Kari",NOR,Women,Moguls,Silver,,
2006,Turin,Skiing,"MOAN, Magnus H.",NOR,Men,Individual Sprint,Silver,,
2006,Turin,Biathlon,"SIKORA, Tomasz",POL,Men,15KM Mass Start,Silver,,
2006,Turin,Biathlon,"KRUGLOV, Nikolay",RUS,Men,4X7.5KM Relay,Silver,,
2006,Turin,Biathlon,"ROSTOVTSEV, Pavel",RUS,Men,4X7.5KM Relay,Silver,,
2006,Turin,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,4X7.5KM Relay,Silver,,
2006,Turin,Biathlon,"TCHEREZOV, Ivan",RUS,Men,4X7.5KM Relay,Silver,,
2006,Turin,Bobsleigh,"EGOROV, Filipp",RUS,Men,Four-Man,Silver,,
2006,Turin,Bobsleigh,"SELIVERSTOV, Alexei",RUS,Men,Four-Man,Silver,,
2006,Turin,Bobsleigh,"VOEVODA, Alexey",RUS,Men,Four-Man,Silver,,
2006,Turin,Bobsleigh,"ZOUBKOV, Alexandre",RUS,Men,Four-Man,Silver,,
2006,Turin,Luge,"DEMTSCHENKO, Albert",RUS,Men,Singles,Silver,,
2006,Turin,Skating,"DOROFEYEV, Dmitry",RUS,Men,500M,Silver,,
2006,Turin,Skiing,"TCHEPALOVA, Julija",RUS,Women,30KM,Silver,,
2006,Turin,Skiing,"DEMENTIEV, Eugeni",RUS,Men,50KM,Silver,,
2006,Turin,Curling,"BEELI, Binia",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"KORMANN, Manuela",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"MOSER, Michele",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"OTT, Mirjam",SUI,Women,Curling,Silver,,
2006,Turin,Curling,"SPAELTY, Valeria",SUI,Women,Curling,Silver,,
2006,Turin,Skating,"LAMBIEL, Stephane",SUI,Men,Individual,Silver,,
2006,Turin,Skiing,"SCHILD, Martina",SUI,Women,Downhill,Silver,,
2006,Turin,Skiing,"SCHOCH, Simon",SUI,Men,Giant Parallel Slalom,Silver,,
2006,Turin,Skiing,"ZIDEK, Radoslav",SVK,Men,Snowboard Cross,Silver,,
2006,Turin,Biathlon,"OLOFSSON, Anna Carin",SWE,Women,7.5KM,Silver,,
2006,Turin,Ice Hockey,"ANDERSSON, Cecilia",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"ANDERSSON, Gunilla",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"ASSERHOLT, Jenni",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"EDSTRAND, Ann-Louise",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"ELFSBERG, Joa",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"ELIASSON, Emma",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"HOLST, Erika",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"JANSSON, Nanna",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"LINDBERG, Ylva",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"LINDQVIST, Jenny",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"LUNDBERG, Kristina",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"MARTIN, Kim",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"NEVALAINEN, Frida",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"O KONOR, Emilie",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"ROOTH, Maria",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"RUNDQVIST, Danijela",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"SJOLANDER, Therese",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"TIMGLAS, Katarina",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"VIKMAN, Anna",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Ice Hockey,"WINBERG, Pernilla",SWE,Women,Ice Hockey,Silver,,
2006,Turin,Bobsleigh,"FLEMING, Valerie",USA,Women,Two-Man,Silver,,
2006,Turin,Bobsleigh,"ROHBOCK, Shauna",USA,Women,Two-Man,Silver,,
2006,Turin,Skating,"AGOSTO, Benjamin",USA,Men,Ice Dancing,Silver,,
2006,Turin,Skating,"BELBIN, Tanith",USA,Women,Ice Dancing,Silver,,
2006,Turin,Skating,"COHEN, Sasha",USA,Women,Individual,Silver,,
2006,Turin,Skating,"HEDRICK, Chad",USA,Men,10000M,Silver,,
2006,Turin,Skating,"CHEEK, Joey",USA,Men,1000M,Silver,,
2006,Turin,Skating,"DAVIS, Shani",USA,Men,1500M,Silver,,
2006,Turin,Skiing,"KASS, Danny",USA,Men,Half-Pipe,Silver,,
2006,Turin,Skiing,"BLEILER, Gretchen",USA,Women,Half-Pipe,Silver,,
2006,Turin,Skiing,"JACOBELLIS, Lindsey",USA,Women,Snowboard Cross,Silver,,
2010,Vancouver,Skiing,"BEGG-SMITH, Dale",AUS,Men,Moguls,Silver,,
2010,Vancouver,Biathlon,"SUMANN, Christoph",AUT,Men,12.5Km Pursuit,Silver,,
2010,Vancouver,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Silver,,
2010,Vancouver,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Silver,,
2010,Vancouver,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Silver,,
2010,Vancouver,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Silver,,
2010,Vancouver,Luge,"REITHMAYER, Nina",AUT,Women,Singles,Silver,,
2010,Vancouver,Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Silver,,
2010,Vancouver,Skiing,"MATT, Andreas",AUT,Men,Ski Cross,Silver,,
2010,Vancouver,Skiing,"KARL, Benjamin",AUT,Men,Giant Parallel Slalom,Silver,,
2010,Vancouver,Biathlon,"NOVIKOV, Sergey",BLR,Men,20KM,Silver,,
2010,Vancouver,Bobsleigh,"BROWN, Shelley-Ann",CAN,Women,Two-Man,Silver,,
2010,Vancouver,Bobsleigh,"UPPERTON, Helen",CAN,Women,Two-Man,Silver,,
2010,Vancouver,Curling,"BARTEL, Cori",CAN,Women,Curling,Silver,,
2010,Vancouver,Curling,"BERNARD, Cheryl",CAN,Women,Curling,Silver,,
2010,Vancouver,Curling,"DARBYSHIRE, Carolyn",CAN,Women,Curling,Silver,,
2010,Vancouver,Curling,"MOORE, Kristie",CAN,Women,Curling,Silver,,
2010,Vancouver,Curling,"O CONNOR, Susan",CAN,Women,Curling,Silver,,
2010,Vancouver,Skating,"GREGG, Jessica",CAN,Women,3000M Relay,Silver,,
2010,Vancouver,Skating,"ROBERGE, Kalyna",CAN,Women,3000M Relay,Silver,,
2010,Vancouver,Skating,"ST-GELAIS, Marianne",CAN,Women,3000M Relay,Silver,,
2010,Vancouver,Skating,"VICENT, Tania",CAN,Women,3000M Relay,Silver,,
2010,Vancouver,Skating,"ST-GELAIS, Marianne",CAN,Women,500M,Silver,,
2010,Vancouver,Skating,"GROVES, Kristina",CAN,Women,1500M,Silver,,
2010,Vancouver,Skiing,"HEIL, Jennifer",CAN,Women,Moguls,Silver,,
2010,Vancouver,Skiing,"ROBERTSON, Mike",CAN,Men,Snowboard Cross,Silver,,
2010,Vancouver,Skating,"PANG, Qing",CHN,Women,Pairs,Silver,,
2010,Vancouver,Skating,"TONG, Jian",CHN,Men,Pairs,Silver,,
2010,Vancouver,Skiing,"LI, Nina",CHN,Women,Aerials,Silver,,
2010,Vancouver,Skiing,"KOSTELIC, Ivica",CRO,Men,Slalom,Silver,,
2010,Vancouver,Skiing,"KOSTELIC, Ivica",CRO,Men,Super Combined,Silver,,
2010,Vancouver,Skiing,"SMIGUN-VAEHI, Kristina",EST,Women,10KM,Silver,,
2010,Vancouver,Skiing,"PIIROINEN, Peetu",FIN,Men,Half-Pipe,Silver,,
2010,Vancouver,Biathlon,"FOURCADE, Martin",FRA,Men,15KM Mass Start,Silver,,
2010,Vancouver,Biathlon,"BAILLY, Sandrine",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"BECAERT, Sylvie",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"BRUNET, Marie Laure",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Biathlon,"DORIN, Marie",FRA,Women,4X6KM Relay,Silver,,
2010,Vancouver,Skiing,"ANTHONIOZ, Deborah",FRA,Women,Snowboard Cross,Silver,,
2010,Vancouver,Biathlon,"NEUNER, Magdalena",GER,Women,7.5KM,Silver,,
2010,Vancouver,Bobsleigh,"KUSKE, Kevin",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"LANGE, Andre",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"PUTZE, Martin",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"ROEDIGER, Alexander",GER,Men,Four-Man,Silver,,
2010,Vancouver,Bobsleigh,"ADJEI, Richard",GER,Men,Two-Man,Silver,,
2010,Vancouver,Bobsleigh,"FLORSCHUETZ, Thomas",GER,Men,Two-Man,Silver,,
2010,Vancouver,Bobsleigh,"SZYMKOWIAK, Kerstin",GER,Women,Individual,Silver,,
2010,Vancouver,Luge,"MOELLER, David",GER,Men,Singles,Silver,,
2010,Vancouver,Skating,"BECKERT, Stephanie",GER,Women,3000M,Silver,,
2010,Vancouver,Skating,"BECKERT, Stephanie",GER,Women,5000M,Silver,,
2010,Vancouver,Skating,"WOLF, Jenny",GER,Women,500M,Silver,,
2010,Vancouver,Skiing,"GOSSNER, Miriam",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"NYSTAD, Claudia",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"ZELLER, Katrin",GER,Women,4X5KM Relay,Silver,,
2010,Vancouver,Skiing,"TEICHMANN, Axel",GER,Men,50KM,Silver,,
2010,Vancouver,Skiing,"ANGERER, Tobias",GER,Men,Combined 15 + 15KM Mass Start,Silver,,
2010,Vancouver,Skiing,"TEICHMANN, Axel",GER,Men,Team Sprint,Silver,,
2010,Vancouver,Skiing,"TSCHARNKE, Tim",GER,Men,Team Sprint,Silver,,
2010,Vancouver,Skiing,"NEUMAYER, Michael",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"UHRMANN, Michael",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"WANK, Andreas",GER,Men,K120 Team (90M),Silver,,
2010,Vancouver,Skiing,"PILLER COTTRER, Pietro",ITA,Men,15KM,Silver,,
2010,Vancouver,Skating,"ASADA, Mao",JPN,Women,Individual,Silver,,
2010,Vancouver,Skating,"NAGASHIMA, Keiichiro",JPN,Men,500M,Silver,,
2010,Vancouver,Skating,"HOZUMI, Masako",JPN,Women,Team Pursuit,Silver,,
2010,Vancouver,Skating,"KODAIRA, Nao",JPN,Women,Team Pursuit,Silver,,
2010,Vancouver,Skating,"TABATA, Maki",JPN,Women,Team Pursuit,Silver,,
2010,Vancouver,Biathlon,"KHRUSTALEVA, Elena",KAZ,Women,15KM,Silver,,
2010,Vancouver,Skating,"LEE, Ho-Suk",KOR,Men,1000M,Silver,,
2010,Vancouver,Skating,"LEE, Eun-Byul",KOR,Women,1500M,Silver,,
2010,Vancouver,Skating,"KIM, Seoung-Il",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"KWAK, Yoon-Gy",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"LEE, Ho-Suk",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"LEE, Jung-Su",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"SUNG, Si-Bak",KOR,Men,5000M Relay,Silver,,
2010,Vancouver,Skating,"SUNG, Si-Bak",KOR,Men,500M,Silver,,
2010,Vancouver,Skating,"MO, Tae-Bum",KOR,Men,1000M,Silver,,
2010,Vancouver,Skating,"LEE, Seung-Hoon",KOR,Men,5000M,Silver,,
2010,Vancouver,Bobsleigh,"DUKURS, Martins",LAT,Men,Individual,Silver,,
2010,Vancouver,Luge,"SICS, Andris",LAT,Men,Doubles,Silver,,
2010,Vancouver,Luge,"SICS, Juris",LAT,Men,Doubles,Silver,,
2010,Vancouver,Skating,"GERRITSEN, Annette",NED,Women,1000M,Silver,,
2010,Vancouver,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,10KM,Silver,,
2010,Vancouver,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,20KM,Silver,,
2010,Vancouver,Curling,"LOEVOLD, Thomas",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"NERGAARD, Torger",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"PETERSSON, Haavard Vad",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"SVAE, Christoffer",NOR,Men,Curling,Silver,,
2010,Vancouver,Curling,"ULSRUD, Thomas",NOR,Men,Curling,Silver,,
2010,Vancouver,Skiing,"SVINDAL, Aksel Lund",NOR,Men,Downhill,Silver,,
2010,Vancouver,Skiing,"JANSRUD, Kjetil",NOR,Men,Giant Slalom,Silver,,
2010,Vancouver,Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Silver,,
2010,Vancouver,Skiing,"BERGER, Lars",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"HJELMESET, Odd-Bjoern",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"JOHNSRUD SUNDBY, Martin",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"NORTHUG, Petter",NOR,Men,4X10KM Relay,Silver,,
2010,Vancouver,Skiing,"BERNTSEN, Hedda",NOR,Women,Ski Cross,Silver,,
2010,Vancouver,Skiing,"KOWALCZYK, Justyna",POL,Women,Sprint 1.5KM,Silver,,
2010,Vancouver,Skiing,"MALYSZ, Adam",POL,Men,K120 Individual (90M),Silver,,
2010,Vancouver,Skiing,"MALYSZ, Adam",POL,Men,K90 Individual (70M),Silver,,
2010,Vancouver,Biathlon,"ZAITSEVA, Olga",RUS,Women,12.5KM Mass Start,Silver,,
2010,Vancouver,Skating,"PLYUSHCHENKO, Evgeny",RUS,Men,Individual,Silver,,
2010,Vancouver,Skating,"SKOBREV, Ivan",RUS,Men,10000M,Silver,,
2010,Vancouver,Skiing,"PANZHINSKIY, Alexander",RUS,Men,Sprint 1.5KM,Silver,,
2010,Vancouver,Skiing,"ILYUKHINA, Ekaterina",RUS,Women,Giant Parallel Slalom,Silver,,
2010,Vancouver,Skiing,"MAZE, Tina",SLO,Women,Giant Slalom,Silver,,
2010,Vancouver,Skiing,"MAZE, Tina",SLO,Women,Super-G,Silver,,
2010,Vancouver,Biathlon,"KUZMINA, Anastazia",SVK,Women,10KM Pursuit,Silver,,
2010,Vancouver,Skiing,"HAAG, Anna",SWE,Women,Combined 7.5 + 7.5Km Mass Start,Silver,,
2010,Vancouver,Skiing,"HAAG, Anna",SWE,Women,Team Sprint,Silver,,
2010,Vancouver,Skiing,"KALLA, Charlotte",SWE,Women,Team Sprint,Silver,,
2010,Vancouver,Ice Hockey,"BACKES, David",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"BROWN, Dustin",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CALLAHAN, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"DRURY, Chris",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"GLEASON, Tim",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"JOHNSON, Erik",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"JOHNSON, Jack",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KANE, Patrick",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KESLER, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KESSEL, Phil",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LANGENBRUNNER, Jamie",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"MALONE, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"MILLER, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"ORPIK, Brooks",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"PARISE, Zach",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"PAVELSKI, Joe",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"QUICK, Jonathan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"RAFALSKI, Brian",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"RYAN, Bobby",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"STASTNY, Paul",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"SUTER, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"THOMAS, Tim",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"WHITNEY, Ryan",USA,Men,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"BELLAMY, Kacey",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CAHOW, Caitlin",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CHESSON, Lisa",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"DARWITZ, Natalie",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"DUGGAN, Meghan",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"ENGSTROM, Molly",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"KNIGHT, Hilary",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LAMOUREUX, Jocelyne",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LAMOUREUX, Monique",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"LAWLER, Erika",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"MARVIN, Gigi",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"McLAUGHLIN, Brianne",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"POTTER, Jenny",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"RUGGIERO, Angela",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"SCHAUS, Molly",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"STACK, Kelli",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"THATCHER, Karen",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"VETTER, Jessie",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"WEILAND, Kerry",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Ice Hockey,"ZAUGG-SIERGIEJ, Jinelle",USA,Women,Ice Hockey,Silver,,
2010,Vancouver,Skating,"DAVIS, Meryl",USA,Women,Ice Dancing,Silver,,
2010,Vancouver,Skating,"WHITE, Charlie",USA,Men,Ice Dancing,Silver,,
2010,Vancouver,Skating,"REUTTER, Katherine",USA,Women,1000M,Silver,,
2010,Vancouver,Skating,"OHNO, Apolo Anton",USA,Men,1500M,Silver,,
2010,Vancouver,Skating,"DAVIS, Shani",USA,Men,1500M,Silver,,
2010,Vancouver,Skating,"HANSEN, Brian",USA,Men,Team Pursuit,Silver,,
2010,Vancouver,Skating,"HEDRICK, Chad",USA,Men,Team Pursuit,Silver,,
2010,Vancouver,Skating,"KUCK, Jonathan",USA,Men,Team Pursuit,Silver,,
2010,Vancouver,Skating,"MARSICANO, Trevor",USA,Men,Team Pursuit,Silver,,
2010,Vancouver,Skiing,"MANCUSO, Julia",USA,Women,Downhill,Silver,,
2010,Vancouver,Skiing,"MANCUSO, Julia",USA,Women,Super Combined,Silver,,
2010,Vancouver,Skiing,"MILLER, Bode",USA,Men,Super-G,Silver,,
2010,Vancouver,Skiing,"PETERSON, Jeret",USA,Men,Aerials,Silver,,
2010,Vancouver,Skiing,"SPILLANE, Johnny",USA,Men,"Individual, Ski Jumping K90 (70M)",Silver,,
2010,Vancouver,Skiing,"SPILLANE, Johnny",USA,Men,Sprint K120,Silver,,
2010,Vancouver,Skiing,"CAMEROTA, Brett",USA,Men,"Team, 4X5 KM",Silver,,
2010,Vancouver,Skiing,"DEMONG, Bill",USA,Men,"Team, 4X5 KM",Silver,,
2010,Vancouver,Skiing,"LODWICK, Todd",USA,Men,"Team, 4X5 KM",Silver,,
2010,Vancouver,Skiing,"SPILLANE, Johnny",USA,Men,"Team, 4X5 KM",Silver,,
2010,Vancouver,Skiing,"TETER, Hannah",USA,Women,Half-Pipe,Silver,,
2014,Sochi,Skiing,"MORRIS, David",AUS,Men,Aerials,Silver,,
2014,Sochi,Skiing,"BRIGHT, Torah",AUS,Women,Half-Pipe,Silver,,
2014,Sochi,Biathlon,"LANDERTINGER, Dominik",AUT,Men,10KM,Silver,,
2014,Sochi,Luge,"LINGER, Andreas",AUT,Men,Doubles,Silver,,
2014,Sochi,Luge,"LINGER, Wolfgang",AUT,Men,Doubles,Silver,,
2014,Sochi,Skiing,"HIRSCHER, Marcel",AUT,Men,Slalom,Silver,,
2014,Sochi,Skiing,"FENNINGER, Anna",AUT,Women,Giant Slalom,Silver,,
2014,Sochi,Skiing,"SCHILD, Marlies",AUT,Women,Slalom,Silver,,
2014,Sochi,Skiing,"HOSP, Nicole",AUT,Women,Super Combined,Silver,,
2014,Sochi,Skiing,"DIETHART, Thomas",AUT,Men,Teams,Silver,,
2014,Sochi,Skiing,"HAYBOECK, Michael",AUT,Men,Teams,Silver,,
2014,Sochi,Skiing,"MORGENSTERN, Thomas",AUT,Men,Teams,Silver,,
2014,Sochi,Skiing,"SCHLIERENZAUER, Gregor",AUT,Men,Teams,Silver,,
2014,Sochi,Skiing,"IRASCHKO-STOLZ, Daniela",AUT,Women,K90 Individual,Silver,,
2014,Sochi,Skating,"MOIR, Scott",CAN,Men,Ice Dancing,Silver,,
2014,Sochi,Skating,"CHAN, Patrick",CAN,Men,Individual,Silver,,
2014,Sochi,Skating,"CHAN, Patrick",CAN,Men,Team,Silver,,
2014,Sochi,Skating,"MOIR, Scott",CAN,Men,Team,Silver,,
2014,Sochi,Skating,"MOSCOVITCH, Dylan",CAN,Men,Team,Silver,,
2014,Sochi,Skating,"RADFORD, Eric",CAN,Men,Team,Silver,,
2014,Sochi,Skating,"REYNOLDS, Kevin",CAN,Men,Team,Silver,,
2014,Sochi,Skating,"VIRTUE, Tessa",CAN,Women,Ice Dancing,Silver,,
2014,Sochi,Skating,"DUHAMEL, Meagan",CAN,Women,Team,Silver,,
2014,Sochi,Skating,"MOORE-TOWERS, Kirsten",CAN,Women,Team,Silver,,
